"Cx"	"Cy"	"Dx"	"Dy"	"Vx"	"Vy"	"Dxy"	"Vxy"	"Hxy"
505223.488	6789757.870	1.910	-80.152	0.087	-3.657	80.174	3.658	178.635
505223.488	6789857.870	-0.769	-79.731	-0.035	-3.638	79.734	3.638	180.553
505323.488	6778957.870	0.755	-2.550	0.034	-0.116	2.660	0.121	163.502
505323.488	6779057.870	0.753	-2.507	0.034	-0.114	2.617	0.119	163.281
505323.488	6779157.870	0.582	-2.434	0.027	-0.111	2.502	0.114	166.550
505323.488	6779257.870	0.495	-2.716	0.023	-0.124	2.761	0.126	169.673
505323.488	6779357.870	0.649	-2.837	0.030	-0.129	2.910	0.133	167.119
505323.488	6779457.870	0.673	-2.654	0.031	-0.121	2.738	0.125	165.771
505323.488	6779557.870	0.465	-2.685	0.021	-0.123	2.725	0.124	170.168
505323.488	6779657.870	0.775	-2.761	0.035	-0.126	2.868	0.131	164.314
505323.488	6779757.870	0.792	-2.739	0.036	-0.125	2.851	0.130	163.876
505323.488	6779857.870	0.815	-2.680	0.037	-0.122	2.801	0.128	163.084
505323.488	6779957.870	0.676	-2.403	0.031	-0.110	2.496	0.114	164.295
505323.488	6780057.870	1.058	-2.862	0.048	-0.131	3.052	0.139	159.716
505323.488	6780157.870	0.938	-2.770	0.043	-0.126	2.924	0.133	161.281
505323.488	6780257.870	0.765	-2.906	0.035	-0.133	3.005	0.137	165.243
505323.488	6780357.870	0.676	-2.880	0.031	-0.131	2.958	0.135	166.790
505323.488	6780457.870	1.082	-2.926	0.049	-0.134	3.120	0.142	159.710
505323.488	6780557.870	1.249	-2.655	0.057	-0.121	2.934	0.134	154.816
505323.488	6780657.870	0.874	-2.667	0.040	-0.122	2.806	0.128	161.857
505323.488	6780757.870	0.804	-2.695	0.037	-0.123	2.813	0.128	163.383
505323.488	6780857.870	0.594	-2.861	0.027	-0.131	2.922	0.133	168.263
505323.488	6780957.870	0.960	-3.007	0.044	-0.137	3.156	0.144	162.286
505323.488	6781257.870	0.177	-1.664	0.008	-0.076	1.674	0.076	173.921
505323.488	6781357.870	0.535	-2.210	0.024	-0.101	2.274	0.104	166.381
505323.488	6781457.870	0.418	-2.384	0.019	-0.109	2.420	0.110	170.060
505323.488	6781557.870	0.468	-2.363	0.021	-0.108	2.409	0.110	168.803
505323.488	6781657.870	0.347	-3.070	0.016	-0.140	3.089	0.141	173.542
505323.488	6781757.870	-0.910	-4.434	-0.042	-0.202	4.526	0.207	191.594
505323.488	6781857.870	-1.750	-4.629	-0.080	-0.211	4.949	0.226	200.713
505323.488	6781957.870	-2.874	-5.712	-0.131	-0.261	6.394	0.292	206.712
505323.488	6782057.870	-4.052	-6.664	-0.185	-0.304	7.799	0.356	211.301
505323.488	6782157.870	-4.587	-7.547	-0.209	-0.344	8.832	0.403	211.293
505323.488	6782257.870	-5.023	-8.230	-0.229	-0.376	9.641	0.440	211.397
505323.488	6782357.870	-6.740	-9.595	-0.308	-0.438	11.726	0.535	215.084
505323.488	6782457.870	-8.262	-11.510	-0.377	-0.525	14.168	0.646	215.671
505323.488	6782557.870	-9.744	-13.118	-0.445	-0.599	16.341	0.746	216.603
505323.488	6782657.870	-11.443	-14.782	-0.522	-0.675	18.694	0.853	217.744
505323.488	6782757.870	-13.090	-14.857	-0.597	-0.678	19.801	0.904	221.381
505323.488	6782857.870	-15.367	-17.664	-0.701	-0.806	23.413	1.068	221.022
505323.488	6782957.870	-17.671	-19.229	-0.806	-0.877	26.115	1.192	222.581
505323.488	6783057.870	-19.468	-21.892	-0.888	-0.999	29.296	1.337	221.645
505323.488	6783157.870	-21.576	-24.060	-0.985	-1.098	32.318	1.475	221.884
505323.488	6783257.870	-23.613	-27.287	-1.077	-1.245	36.086	1.647	220.871
505323.488	6783357.870	-26.758	-30.615	-1.221	-1.397	40.660	1.855	221.155
505323.488	6783457.870	-29.717	-33.176	-1.356	-1.514	44.539	2.032	221.851
505323.488	6783557.870	-30.591	-34.893	-1.396	-1.592	46.404	2.117	221.241
505323.488	6783657.870	-32.649	-36.247	-1.490	-1.654	48.783	2.226	222.010
505323.488	6783757.870	-32.680	-38.310	-1.491	-1.748	50.355	2.298	220.465
505323.488	6783857.870	-34.025	-40.338	-1.553	-1.841	52.771	2.408	220.148
505323.488	6783957.870	-35.271	-42.001	-1.609	-1.917	54.847	2.503	220.022
505323.488	6784057.870	-34.969	-43.256	-1.596	-1.974	55.623	2.538	218.953
505323.488	6784157.870	-35.600	-43.902	-1.624	-2.003	56.522	2.579	219.038
505323.488	6784257.870	-35.015	-45.412	-1.598	-2.072	57.344	2.617	217.634
505323.488	6784357.870	-35.049	-46.653	-1.599	-2.129	58.352	2.663	216.917
505323.488	6784457.870	-35.338	-48.109	-1.613	-2.195	59.693	2.724	216.299
505323.488	6784557.870	-36.069	-47.599	-1.646	-2.172	59.721	2.725	217.154
505323.488	6784657.870	-36.496	-48.866	-1.665	-2.230	60.991	2.783	216.754
505323.488	6784757.870	-37.261	-49.359	-1.700	-2.252	61.844	2.822	217.050
505323.488	6784857.870	-37.288	-49.433	-1.701	-2.256	61.920	2.825	217.028
505323.488	6784957.870	-37.352	-50.206	-1.704	-2.291	62.576	2.855	216.648
505323.488	6785057.870	-37.351	-50.404	-1.704	-2.300	62.735	2.863	216.540
505323.488	6785157.870	-36.313	-51.490	-1.657	-2.350	63.007	2.875	215.193
505323.488	6785257.870	-36.011	-52.313	-1.643	-2.387	63.510	2.898	214.542
505323.488	6785357.870	-34.972	-53.809	-1.596	-2.455	64.175	2.928	213.021
505323.488	6785457.870	-34.100	-55.711	-1.556	-2.542	65.318	2.981	211.470
505323.488	6785557.870	-34.133	-57.373	-1.558	-2.618	66.759	3.046	210.750
505323.488	6785657.870	-33.079	-59.894	-1.509	-2.733	68.421	3.122	208.912
505323.488	6785757.870	-32.504	-62.269	-1.483	-2.841	70.242	3.205	207.564
505323.488	6785857.870	-31.879	-64.019	-1.455	-2.921	71.517	3.263	206.472
505323.488	6785957.870	-31.748	-65.585	-1.449	-2.993	72.865	3.325	205.830
505323.488	6786057.870	-30.934	-66.914	-1.412	-3.053	73.718	3.364	204.811
505323.488	6786157.870	-28.216	-68.338	-1.288	-3.118	73.934	3.374	202.435
505323.488	6786257.870	-24.763	-69.954	-1.130	-3.192	74.207	3.386	199.493
505323.488	6786357.870	-20.775	-73.276	-0.948	-3.344	76.164	3.475	195.829
505323.488	6786457.870	-18.130	-75.802	-0.827	-3.459	77.940	3.556	193.451
505323.488	6786557.870	-14.882	-78.259	-0.679	-3.571	79.662	3.635	190.767
505323.488	6786657.870	-11.635	-80.607	-0.531	-3.678	81.443	3.716	188.213
505323.488	6786757.870	-8.914	-82.026	-0.407	-3.743	82.509	3.765	186.202
505323.488	6786857.870	-6.048	-83.049	-0.276	-3.790	83.269	3.800	184.165
505323.488	6786957.870	-1.388	-83.880	-0.063	-3.827	83.891	3.828	180.948
505323.488	6787057.870	3.441	-84.388	0.157	-3.851	84.459	3.854	177.665
505323.488	6787157.870	9.598	-84.545	0.438	-3.858	85.088	3.883	173.523
505323.488	6787257.870	17.074	-84.914	0.779	-3.875	86.614	3.952	168.631
505323.488	6787357.870	22.595	-84.962	1.031	-3.877	87.915	4.012	165.107
505323.488	6787457.870	27.286	-84.757	1.245	-3.868	89.041	4.063	162.155
505323.488	6787557.870	33.026	-83.615	1.507	-3.815	89.901	4.102	158.447
505323.488	6787657.870	38.992	-81.963	1.779	-3.740	90.765	4.142	154.558
505323.488	6787757.870	40.748	-80.338	1.859	-3.666	90.081	4.110	153.105
505323.488	6787857.870	41.241	-78.798	1.882	-3.596	88.938	4.058	152.374
505323.488	6787957.870	42.536	-76.668	1.941	-3.498	87.677	4.001	150.978
505323.488	6788057.870	41.879	-74.193	1.911	-3.386	85.197	3.888	150.557
505323.488	6788157.870	41.937	-71.331	1.914	-3.255	82.746	3.776	149.548
505323.488	6788257.870	39.459	-68.364	1.801	-3.120	78.934	3.602	150.007
505323.488	6788357.870	37.265	-67.879	1.700	-3.097	77.435	3.533	151.233
505323.488	6788457.870	34.599	-67.045	1.579	-3.059	75.446	3.443	152.703
505323.488	6788557.870	32.454	-66.817	1.481	-3.049	74.282	3.390	154.093
505323.488	6788657.870	31.376	-69.307	1.432	-3.163	76.078	3.472	155.643
505323.488	6788757.870	29.907	-71.866	1.365	-3.279	77.840	3.552	157.405
505323.488	6788857.870	29.694	-76.409	1.355	-3.487	81.976	3.741	158.763
505323.488	6788957.870	27.040	-77.382	1.234	-3.531	81.970	3.740	160.739
505323.488	6789057.870	23.763	-77.480	1.084	-3.535	81.042	3.698	162.949
505323.488	6789157.870	20.789	-77.501	0.949	-3.536	80.240	3.661	164.985
505323.488	6789257.870	18.216	-77.748	0.831	-3.548	79.853	3.644	166.814
505323.488	6789357.870	15.234	-79.308	0.695	-3.619	80.758	3.685	169.127
505323.488	6789457.870	10.870	-80.003	0.496	-3.651	80.739	3.684	172.262
505323.488	6789557.870	7.606	-78.069	0.347	-3.562	78.438	3.579	174.436
505323.488	6789657.870	5.196	-74.768	0.237	-3.412	74.948	3.420	176.025
505323.488	6789757.870	2.860	-73.891	0.130	-3.372	73.947	3.374	177.784
505323.488	6789857.870	0.573	-71.271	0.026	-3.252	71.274	3.252	179.539
505323.488	6789957.870	-2.172	-71.611	-0.099	-3.268	71.644	3.269	181.737
505423.488	6779057.870	0.868	-2.457	0.040	-0.112	2.606	0.119	160.550
505423.488	6779157.870	0.640	-2.640	0.029	-0.120	2.716	0.124	166.370
505423.488	6779257.870	0.603	-2.737	0.028	-0.125	2.802	0.128	167.574
505423.488	6779357.870	0.655	-2.570	0.030	-0.117	2.652	0.121	165.705
505423.488	6779457.870	0.687	-2.658	0.031	-0.121	2.745	0.125	165.510
505423.488	6779557.870	0.726	-2.745	0.033	-0.125	2.840	0.130	165.185
505423.488	6779657.870	0.624	-2.617	0.028	-0.119	2.690	0.123	166.593
505423.488	6779757.870	0.735	-2.596	0.034	-0.118	2.698	0.123	164.192
505423.488	6779857.870	0.849	-2.704	0.039	-0.123	2.834	0.129	162.562
505423.488	6779957.870	0.928	-2.863	0.042	-0.131	3.009	0.137	162.044
505423.488	6780057.870	0.744	-2.614	0.034	-0.119	2.718	0.124	164.104
505423.488	6780157.870	0.759	-2.323	0.035	-0.106	2.444	0.112	161.911
505423.488	6780257.870	0.921	-3.245	0.042	-0.148	3.373	0.154	164.160
505423.488	6780357.870	1.139	-2.931	0.052	-0.134	3.145	0.143	158.766
505423.488	6780457.870	0.897	-2.806	0.041	-0.128	2.946	0.134	162.266
505423.488	6780557.870	0.735	-2.910	0.034	-0.133	3.001	0.137	165.829
505423.488	6780657.870	0.515	-2.990	0.023	-0.136	3.034	0.138	170.228
505423.488	6780757.870	0.742	-2.771	0.034	-0.126	2.869	0.131	165.010
505423.488	6780857.870	0.737	-2.673	0.034	-0.122	2.773	0.127	164.586
505423.488	6780957.870	0.630	-3.051	0.029	-0.139	3.115	0.142	168.335
505423.488	6781357.870	1.830	-1.599	0.083	-0.073	2.430	0.111	131.144
505423.488	6781457.870	0.405	-2.445	0.018	-0.112	2.479	0.113	170.602
505423.488	6781557.870	0.410	-2.455	0.019	-0.112	2.489	0.114	170.529
505423.488	6781657.870	0.575	-2.101	0.026	-0.096	2.179	0.099	164.691
505423.488	6781757.870	0.237	-3.181	0.011	-0.145	3.190	0.146	175.740
505423.488	6781857.870	-1.172	-4.117	-0.053	-0.188	4.281	0.195	195.888
505423.488	6781957.870	-2.149	-4.674	-0.098	-0.213	5.144	0.235	204.690
505423.488	6782057.870	-2.835	-5.728	-0.129	-0.261	6.391	0.292	206.331
505423.488	6782157.870	-3.809	-6.387	-0.174	-0.291	7.437	0.339	210.812
505423.488	6782257.870	-4.765	-7.490	-0.217	-0.342	8.877	0.405	212.466
505423.488	6782357.870	-5.423	-8.658	-0.247	-0.395	10.216	0.466	212.059
505423.488	6782457.870	-7.195	-10.028	-0.328	-0.458	12.342	0.563	215.658
505423.488	6782557.870	-8.776	-12.172	-0.400	-0.555	15.006	0.685	215.793
505423.488	6782657.870	-10.372	-13.061	-0.473	-0.596	16.679	0.761	218.454
505423.488	6782757.870	-11.872	-14.849	-0.542	-0.678	19.012	0.868	218.644
505423.488	6782857.870	-13.481	-16.355	-0.615	-0.746	21.195	0.967	219.498
505423.488	6782957.870	-15.173	-18.377	-0.692	-0.839	23.832	1.087	219.544
505423.488	6783057.870	-17.078	-20.132	-0.779	-0.919	26.399	1.205	220.308
505423.488	6783157.870	-19.519	-21.684	-0.891	-0.989	29.176	1.331	221.992
505423.488	6783257.870	-21.421	-24.776	-0.977	-1.131	32.752	1.495	220.847
505423.488	6783357.870	-23.602	-27.756	-1.077	-1.267	36.434	1.663	220.375
505423.488	6783457.870	-26.346	-30.148	-1.202	-1.376	40.037	1.827	221.150
505423.488	6783557.870	-28.874	-33.078	-1.318	-1.509	43.907	2.004	221.117
505423.488	6783657.870	-31.316	-34.856	-1.429	-1.591	46.857	2.138	221.938
505423.488	6783757.870	-32.304	-36.929	-1.474	-1.685	49.064	2.239	221.178
505423.488	6783857.870	-33.998	-38.838	-1.551	-1.772	51.616	2.355	221.198
505423.488	6783957.870	-34.278	-41.920	-1.564	-1.913	54.150	2.471	219.273
505423.488	6784057.870	-34.193	-43.323	-1.560	-1.977	55.191	2.518	218.282
505423.488	6784157.870	-34.502	-44.419	-1.574	-2.027	56.245	2.566	217.838
505423.488	6784257.870	-34.612	-45.887	-1.579	-2.094	57.477	2.623	217.027
505423.488	6784357.870	-34.517	-46.052	-1.575	-2.101	57.552	2.626	216.853
505423.488	6784457.870	-35.170	-47.415	-1.605	-2.164	59.035	2.694	216.566
505423.488	6784557.870	-35.646	-48.038	-1.627	-2.192	59.819	2.730	216.577
505423.488	6784657.870	-36.041	-48.216	-1.645	-2.200	60.197	2.747	216.778
505423.488	6784757.870	-36.418	-48.481	-1.662	-2.212	60.636	2.767	216.913
505423.488	6784857.870	-36.595	-48.920	-1.670	-2.232	61.093	2.788	216.799
505423.488	6784957.870	-36.158	-49.297	-1.650	-2.249	61.136	2.790	216.259
505423.488	6785057.870	-35.390	-49.573	-1.615	-2.262	60.910	2.779	215.523
505423.488	6785157.870	-35.187	-50.449	-1.606	-2.302	61.508	2.807	214.895
505423.488	6785257.870	-34.842	-51.444	-1.590	-2.347	62.132	2.835	214.109
505423.488	6785357.870	-33.985	-52.540	-1.551	-2.397	62.574	2.855	212.896
505423.488	6785457.870	-32.820	-55.051	-1.498	-2.512	64.091	2.925	210.802
505423.488	6785557.870	-32.429	-57.009	-1.480	-2.601	65.587	2.993	209.633
505423.488	6785657.870	-32.110	-59.088	-1.465	-2.696	67.249	3.069	208.521
505423.488	6785757.870	-31.914	-60.700	-1.456	-2.770	68.578	3.129	207.734
505423.488	6785857.870	-31.332	-63.453	-1.430	-2.895	70.767	3.229	206.280
505423.488	6785957.870	-30.674	-64.754	-1.400	-2.955	71.651	3.270	205.347
505423.488	6786057.870	-29.642	-66.399	-1.353	-3.030	72.715	3.318	204.057
505423.488	6786157.870	-26.817	-67.755	-1.224	-3.092	72.869	3.325	201.593
505423.488	6786257.870	-24.400	-69.876	-1.113	-3.189	74.014	3.377	199.249
505423.488	6786357.870	-20.370	-72.351	-0.930	-3.301	75.164	3.430	195.724
505423.488	6786457.870	-17.357	-74.900	-0.792	-3.418	76.885	3.508	193.047
505423.488	6786557.870	-14.407	-77.456	-0.657	-3.534	78.785	3.595	190.537
505423.488	6786657.870	-11.126	-80.296	-0.508	-3.664	81.063	3.699	187.889
505423.488	6786757.870	-8.869	-81.340	-0.405	-3.712	81.822	3.734	186.223
505423.488	6786857.870	-5.501	-82.473	-0.251	-3.763	82.657	3.772	183.816
505423.488	6786957.870	-1.525	-82.666	-0.070	-3.772	82.680	3.773	181.057
505423.488	6787057.870	3.855	-83.093	0.176	-3.792	83.183	3.796	177.344
505423.488	6787157.870	9.486	-83.255	0.433	-3.799	83.793	3.824	173.500
505423.488	6787257.870	16.384	-83.007	0.748	-3.788	84.608	3.861	168.834
505423.488	6787357.870	22.467	-82.999	1.025	-3.787	85.986	3.924	164.854
505423.488	6787457.870	27.817	-82.209	1.269	-3.751	86.788	3.960	161.306
505423.488	6787557.870	33.494	-80.229	1.528	-3.661	86.940	3.967	157.341
505423.488	6787657.870	35.287	-79.167	1.610	-3.612	86.676	3.955	155.976
505423.488	6787757.870	38.744	-77.115	1.768	-3.519	86.301	3.938	153.324
505423.488	6787857.870	39.888	-75.518	1.820	-3.446	85.405	3.897	152.157
505423.488	6787957.870	40.018	-73.376	1.826	-3.348	83.580	3.814	151.392
505423.488	6788057.870	39.623	-70.662	1.808	-3.224	81.013	3.697	150.719
505423.488	6788157.870	39.196	-67.627	1.789	-3.086	78.165	3.567	149.904
505423.488	6788257.870	37.209	-65.012	1.698	-2.967	74.907	3.418	150.216
505423.488	6788357.870	35.068	-64.375	1.600	-2.937	73.306	3.345	151.421
505423.488	6788457.870	32.292	-63.454	1.474	-2.895	71.198	3.249	153.028
505423.488	6788557.870	31.161	-63.781	1.422	-2.910	70.986	3.239	153.962
505423.488	6788657.870	28.892	-65.653	1.318	-2.996	71.729	3.273	156.247
505423.488	6788757.870	28.014	-67.182	1.278	-3.066	72.789	3.321	157.364
505423.488	6788857.870	28.291	-72.106	1.291	-3.290	77.458	3.534	158.577
505423.488	6788957.870	26.610	-73.565	1.214	-3.357	78.230	3.570	160.114
505423.488	6789057.870	24.518	-73.586	1.119	-3.358	77.563	3.539	161.573
505423.488	6789157.870	20.089	-72.284	0.917	-3.298	75.024	3.423	164.469
505423.488	6789257.870	19.012	-72.195	0.868	-3.294	74.656	3.407	165.247
505423.488	6789357.870	14.835	-73.642	0.677	-3.360	75.121	3.428	168.610
505423.488	6789457.870	10.336	-73.464	0.472	-3.352	74.188	3.385	171.992
505423.488	6789557.870	7.458	-70.835	0.340	-3.232	71.227	3.250	173.989
505423.488	6789657.870	6.157	-68.756	0.281	-3.137	69.031	3.150	174.883
505423.488	6789757.870	2.503	-65.916	0.114	-3.008	65.963	3.010	177.825
505423.488	6789857.870	-0.335	-64.875	-0.015	-2.960	64.875	2.960	180.296
505423.488	6789957.870	-2.584	-62.419	-0.118	-2.848	62.472	2.851	182.370
505523.488	6779057.870	0.740	-2.465	0.034	-0.112	2.574	0.117	163.284
505523.488	6779157.870	0.739	-2.605	0.034	-0.119	2.708	0.124	164.167
505523.488	6779257.870	0.668	-2.534	0.030	-0.116	2.621	0.120	165.231
505523.488	6779357.870	0.781	-2.680	0.036	-0.122	2.791	0.127	163.754
505523.488	6779457.870	0.691	-2.738	0.032	-0.125	2.824	0.129	165.844
505523.488	6779557.870	0.794	-2.809	0.036	-0.128	2.919	0.133	164.207
505523.488	6779657.870	0.737	-2.770	0.034	-0.126	2.867	0.131	165.103
505523.488	6779757.870	0.918	-2.783	0.042	-0.127	2.930	0.134	161.751
505523.488	6779857.870	0.903	-3.071	0.041	-0.140	3.201	0.146	163.621
505523.488	6779957.870	0.779	-2.949	0.036	-0.135	3.051	0.139	165.197
505523.488	6780057.870	1.056	-2.904	0.048	-0.133	3.090	0.141	160.023
505523.488	6780157.870	0.857	-2.891	0.039	-0.132	3.016	0.138	163.484
505523.488	6780257.870	1.084	-2.956	0.049	-0.135	3.148	0.144	159.867
505523.488	6780357.870	1.078	-2.878	0.049	-0.131	3.073	0.140	159.466
505523.488	6780457.870	0.755	-2.532	0.034	-0.116	2.642	0.121	163.386
505523.488	6780557.870	0.611	-2.627	0.028	-0.120	2.697	0.123	166.916
505523.488	6780657.870	0.654	-2.464	0.030	-0.112	2.549	0.116	165.135
505523.488	6780757.870	0.694	-3.090	0.032	-0.141	3.167	0.145	167.337
505523.488	6780857.870	0.701	-3.071	0.032	-0.140	3.150	0.144	167.147
505523.488	6780957.870	1.254	-2.940	0.057	-0.134	3.197	0.146	156.898
505523.488	6781457.870	0.563	-1.887	0.026	-0.086	1.969	0.090	163.400
505523.488	6781557.870	0.239	-2.494	0.011	-0.114	2.505	0.114	174.522
505523.488	6781657.870	0.470	-2.533	0.021	-0.116	2.576	0.118	169.479
505523.488	6781757.870	0.351	-2.633	0.016	-0.120	2.657	0.121	172.406
505523.488	6781857.870	-0.042	-3.424	-0.002	-0.156	3.424	0.156	180.710
505523.488	6781957.870	-1.840	-4.492	-0.084	-0.205	4.854	0.221	202.282
505523.488	6782057.870	-2.456	-5.052	-0.112	-0.231	5.618	0.256	205.928
